epoch,AUC_PR,accuracy,loss,val_AUC_PR,val_accuracy,val_loss
13,0.9818761944770813,0.9417142271995544,0.1952841877937317,0.9879441261291504,0.9541386961936951,0.14943726360797882
14,0.9775621294975281,0.9384076595306396,0.226136714220047,0.9683622121810913,0.9135906100273132,0.273957222700119
15,0.9806902408599854,0.9450207352638245,0.19912000000476837,0.9896913766860962,0.9549776315689087,0.15337787568569183
16,0.9797892570495605,0.9450855851173401,0.20865164697170258,0.9734443426132202,0.9398769736289978,0.24154463410377502
17,0.9814278483390808,0.9476789236068726,0.20034891366958618,0.9569898247718811,0.8990492224693298,0.3316769599914551
18,0.9785215854644775,0.9404175281524658,0.21778151392936707,0.9872878193855286,0.9647650718688965,0.15087950229644775
19,0.9842650890350342,0.9526711702346802,0.1716262251138687,0.9707362651824951,0.9351230263710022,0.2624543011188507
20,0.982420802116394,0.9454745650291443,0.1853829175233841,0.9745007157325745,0.9451901316642761,0.24861671030521393
21,0.982068657875061,0.9476789236068726,0.19124197959899902,0.9858992099761963,0.9583333134651184,0.17139632999897003
22,0.9832417368888855,0.9462525844573975,0.18753527104854584,0.9774335622787476,0.9225391745567322,0.24604438245296478
23,0.9812726974487305,0.9478086233139038,0.1887907236814499,0.9920603632926941,0.9695190191268921,0.11274444311857224
24,0.9841160178184509,0.9526063203811646,0.17440685629844666,0.9809116721153259,0.9549776315689087,0.1991552710533142
25,0.9825833439826965,0.9504019618034363,0.18602032959461212,0.9755571484565735,0.9393176436424255,0.24439239501953125
26,0.9848831295967102,0.9505964517593384,0.17127685248851776,0.9828042984008789,0.9538590312004089,0.18875549733638763
27,0.9794299006462097,0.94080650806427,0.21070392429828644,0.9690166711807251,0.9359619617462158,0.30127352476119995
28,0.9875637292861938,0.9593490958213806,0.14756456017494202,0.9679853320121765,0.9340044856071472,0.30835476517677307
29,0.9804917573928833,0.9498832821846008,0.19739095866680145,0.9604709148406982,0.9012863636016846,0.3712117373943329
30,0.9862963557243347,0.9533843398094177,0.1648346334695816,0.9818193912506104,0.9485458731651306,0.19622400403022766
31,0.9851177930831909,0.9533194899559021,0.17179442942142487,0.9765312671661377,0.9354026913642883,0.24709555506706238
32,0.984824001789093,0.9537733197212219,0.171833798289299,0.9776864647865295,0.9485458731651306,0.2442847192287445
33,0.9851550459861755,0.9544864892959595,0.16758115589618683,0.7517517805099487,0.7197986841201782,1.9311001300811768
