epoch,accuracy,loss,val_accuracy,val_loss
0,0.641780436038971,1.17970871925354,0.4720744788646698,2.055635452270508
1,0.7616609930992126,0.8505592942237854,0.7732712626457214,0.8201785683631897
2,0.8236632347106934,0.5947582721710205,0.4521276652812958,1.768892765045166
3,0.8788396120071411,0.41362088918685913,0.6954787373542786,0.884512722492218
4,0.8711603879928589,0.4332127869129181,0.8590425252914429,0.6770424246788025
5,0.8976109027862549,0.3568950891494751,0.6509308218955994,1.1112762689590454
6,0.8924914598464966,0.36136943101882935,0.8656914830207825,0.6421430706977844
7,0.9048634767532349,0.3313373327255249,0.8517287373542786,0.44633761048316956
8,0.9132537245750427,0.291853129863739,0.8796542286872864,0.4101976752281189
9,0.9031569957733154,0.32285383343696594,0.8198138475418091,0.7180205583572388
10,0.9276165962219238,0.2534863352775574,0.5691489577293396,1.889074444770813
11,0.9126848578453064,0.2920428514480591,0.8577127456665039,0.7071453928947449
12,0.9234926104545593,0.26543593406677246,0.7765957713127136,0.8827807903289795
13,0.9173777103424072,0.2817205786705017,0.8809840679168701,0.9637951850891113
14,0.9142491221427917,0.2874484956264496,0.46409574151039124,4.657763481140137
15,0.9311717748641968,0.24691908061504364,0.8703457713127136,0.528833270072937
16,0.9061433672904968,0.3314676582813263,0.8357712626457214,0.5405129194259644
17,0.9280432462692261,0.2377774715423584,0.36303192377090454,5.875173568725586
18,0.9186575412750244,0.28463318943977356,0.8304521441459656,1.6289573907852173
19,0.9190841913223267,0.2917654514312744,0.6309840679168701,1.549674153327942
20,0.9217861294746399,0.29565584659576416,0.8457446694374084,2.3590970039367676
21,0.8949089646339417,0.3796376585960388,0.7160904407501221,1.0850518941879272
22,0.9287542700767517,0.276351660490036,0.8597074747085571,0.3803943991661072
23,0.9064277410507202,0.3278627097606659,0.751329779624939,1.215072751045227
0,0.725213348865509,0.9040900468826294,0.6712287068367004,1.1722135543823242
1,0.8530998826026917,0.48015740513801575,0.7965328693389893,0.6301490664482117
2,0.8906877636909485,0.3647039532661438,0.8284671306610107,0.5043327808380127
3,0.9086973071098328,0.3009359836578369,0.8497567176818848,0.497202068567276
4,0.9208709597587585,0.26059237122535706,0.8287712931632996,0.521977424621582
5,0.9216867685317993,0.25548362731933594,0.8832116723060608,0.5251976251602173
6,0.9289031028747559,0.23725885152816772,0.4510340690612793,2.888138771057129
7,0.9332329034805298,0.21669577062129974,0.8841241002082825,0.6162217855453491
8,0.9388177990913391,0.20223994553089142,0.852493941783905,0.7533656358718872
9,0.9428966045379639,0.19276632368564606,0.8175182342529297,0.9313042163848877
10,0.9440261125564575,0.18429134786128998,0.8500608205795288,0.8211029767990112
11,0.9436495900154114,0.18938593566417694,0.8257299065589905,1.0130894184112549
12,0.9471636414527893,0.17603573203086853,0.8327250480651855,1.2117069959640503
13,0.9459086060523987,0.17911776900291443,0.8327250480651855,1.0855575799942017
14,0.9439005851745605,0.19279609620571136,0.9197080135345459,0.3767905831336975
15,0.9425828456878662,0.18592870235443115,0.8874695897102356,0.5261815190315247
16,0.9471636414527893,0.18278329074382782,0.8339415788650513,1.2518547773361206
17,0.9424573183059692,0.1980370730161667,0.8214720487594604,0.973172664642334
18,0.9460341334342957,0.18059098720550537,0.8905109763145447,1.18734872341156
19,0.9430848360061646,0.2048214226961136,0.864051103591919,1.7543330192565918
20,0.9459086060523987,0.18070325255393982,0.6177007555961609,5.296000003814697
21,0.9329192042350769,0.23957958817481995,0.8147810101509094,3.1438028812408447
22,0.9368724822998047,0.24221955239772797,0.812652051448822,0.9297373294830322
23,0.9368724822998047,0.24237869679927826,0.8585766553878784,1.1752269268035889
24,0.9274598360061646,0.27965065836906433,0.8275547623634338,1.0805176496505737
